step,stage,phase,source_log,role,loss_name,loss_value,ce_loss,kl_loss,advantage,reward,kl_coef_before,kl_coef_after,did_step,skipped_reason
101,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.9725809598581003,-0.9533368639398061,0.001,0.001,True,
102,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,-0.8997396230697632,,0.0,0.902752288541875,0.2772639999891556,0.001,0.001,True,
102,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,0.902752288541875,0.2772639999891556,0.001,0.001,True,
103,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.875,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
103,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
104,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.5774739980697632,,0.0,-0.5792934579441664,-0.5503287908398927,0.001,0.001,True,
104,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.5792934579441664,-0.5503287908398927,0.001,0.001,True,
105,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,-0.3509114682674408,,0.0,0.35309605643919323,0.08132400403488026,0.001,0.001,True,
105,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,0.35309605643919323,0.08132400403488026,0.001,0.001,True,
106,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.6979166865348816,,0.0,-0.7028702006261671,-1.2046189815415234,0.001,0.001,True,
106,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.7028702006261671,-1.2046189815415234,0.001,0.001,True,
107,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.7109375,,0.0,-0.7142292777405902,-1.187582103450521,0.001,0.001,True,
107,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.7142292777405902,-1.187582103450521,0.001,0.001,True,
108,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.8190104365348816,,0.0,-0.8219996030739525,-1.3597493253132875,0.001,0.001,True,
108,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.8219996030739525,-1.3597493253132875,0.001,0.001,True,
109,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.0377604179084301,,0.0,-0.03704159105900769,-0.013798460286567579,0.001,0.001,True,
109,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.03704159105900769,-0.013798460286567579,0.001,0.001,True,
110,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.87109375,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
110,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
111,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,-0.44140625,,0.0,0.4425710154446108,0.14785096403394293,0.001,0.001,True,
111,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,0.4425710154446108,0.14785096403394293,0.001,0.001,True,
112,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.1041666716337204,,0.0,-0.10511246557734583,-0.09985684334960321,0.001,0.001,True,
112,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.10511246557734583,-0.09985684334960321,0.001,0.001,True,
113,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.8697916865348816,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
113,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
114,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.9791666865348816,,0.0,-0.9859520346084722,-0.9233476890317255,0.001,0.001,True,
114,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.9859520346084722,-0.9233476890317255,0.001,0.001,True,
115,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,-0.4778645932674408,,0.0,0.4799884342608805,0.2202400175591643,0.001,0.001,True,
115,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,0.4799884342608805,0.2202400175591643,0.001,0.001,True,
116,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,-0.1744791716337204,,0.0,0.17551434159584442,0.16673862627119562,0.001,0.001,True,
116,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,0.17551434159584442,0.16673862627119562,0.001,0.001,True,
117,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.5716146230697632,,0.0,-0.5761440934712924,-0.28422590560349104,0.001,0.001,True,
117,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.5761440934712924,-0.28422590560349104,0.001,0.001,True,
118,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.5960286855697632,,0.0,-0.5996185115660063,-0.3794034224164422,0.001,0.001,True,
118,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.5996185115660063,-0.3794034224164422,0.001,0.001,True,
119,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.9778646230697632,,0.0,-0.9857176025208766,-0.9364317322520087,0.001,0.001,True,
119,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.9857176025208766,-0.9364317322520087,0.001,0.001,True,
120,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.0872395858168602,,0.0,-0.0875924041439835,-0.03607253977083904,0.001,0.001,True,
120,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.0875924041439835,-0.03607253977083904,0.001,0.001,True,
121,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.8736979365348816,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
121,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
122,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.8697916865348816,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
122,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
123,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.953125,,0.0,-0.9612264043997992,-0.9782082544179312,0.001,0.001,True,
123,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.9612264043997992,-0.9782082544179312,0.001,0.001,True,
124,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.5208333730697632,,0.0,-0.5240601110270346,-0.3637396258286982,0.001,0.001,True,
124,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.5240601110270346,-0.3637396258286982,0.001,0.001,True,
125,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.9817708730697632,,0.0,-0.9909419778860465,-1.0015364970224718,0.001,0.001,True,
125,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.9909419778860465,-1.0015364970224718,0.001,0.001,True,
126,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.595703125,,0.0,-0.6026562934942473,-0.28086036642968715,0.001,0.001,True,
126,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.6026562934942473,-0.28086036642968715,0.001,0.001,True,
127,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,-0.3558756709098816,,0.0,0.3587795364125121,0.3030452809697575,0.001,0.001,True,
127,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,0.3587795364125121,0.3030452809697575,0.001,0.001,True,
128,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.8697916865348816,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
128,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
129,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.6022135615348816,,0.0,-0.606946959570847,-0.27362225219112385,0.001,0.001,True,
129,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.606946959570847,-0.27362225219112385,0.001,0.001,True,
130,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.87109375,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
130,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
131,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.8671875,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
131,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
132,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.9583333730697632,,0.0,-0.9662653720376513,-1.0213129180846392,0.001,0.001,True,
132,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.9662653720376513,-1.0213129180846392,0.001,0.001,True,
133,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,-0.0387369804084301,,0.0,0.03729654309197228,0.03543171631033911,0.001,0.001,True,
133,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,0.03729654309197228,0.03543171631033911,0.001,0.001,True,
134,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.8684896230697632,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
134,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
135,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.8671875,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
135,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
136,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.2125651091337204,,0.0,-0.21493466918018003,-0.07226413150132394,0.001,0.001,True,
136,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.21493466918018003,-0.07226413150132394,0.001,0.001,True,
137,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.98046875,,0.0,-0.9892398186219905,-0.9117781831247056,0.001,0.001,True,
137,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.9892398186219905,-0.9117781831247056,0.001,0.001,True,
138,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.8684896230697632,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
138,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
139,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.2744140625,,0.0,-0.27909964856042063,-0.26514466892339605,0.001,0.001,True,
139,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.27909964856042063,-0.26514466892339605,0.001,0.001,True,
140,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.0349934920668602,,0.0,-0.034724229957387824,-0.03298801880676072,0.001,0.001,True,
140,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.034724229957387824,-0.03298801880676072,0.001,0.001,True,
141,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.8671875,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
141,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
142,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.9661458730697632,,0.0,-0.9811356152523455,-1.2439082241120116,0.001,0.001,True,
142,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.9811356152523455,-1.2439082241120116,0.001,0.001,True,
143,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.94921875,,0.0,-0.9628561872804206,-0.973615672168223,0.001,0.001,True,
143,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.9628561872804206,-0.973615672168223,0.001,0.001,True,
144,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.4365234375,,0.0,-0.4419663736637651,-0.4198680594002406,0.001,0.001,True,
144,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.4419663736637651,-0.4198680594002406,0.001,0.001,True,
145,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.5553385615348816,,0.0,-0.5620667713969362,-0.5339634384477571,0.001,0.001,True,
145,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.5620667713969362,-0.5339634384477571,0.001,0.001,True,
146,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.8645833730697632,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
146,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
147,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.599853515625,,0.0,-0.6079230095130638,-0.35888550756443616,0.001,0.001,True,
147,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.6079230095130638,-0.35888550756443616,0.001,0.001,True,
148,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.8684896230697632,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
148,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
149,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.9440104365348816,,0.0,-0.953118345750184,-0.9595370990119997,0.001,0.001,True,
149,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.953118345750184,-0.9595370990119997,0.001,0.001,True,
150,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.8645833730697632,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
150,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
151,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.8619791865348816,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
151,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
152,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.8619791865348816,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
152,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
153,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.8606771230697632,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
153,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
154,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.9453125,,0.0,-0.9578946279041795,-1.5349314947609731,0.001,0.001,True,
154,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.9578946279041795,-1.5349314947609731,0.001,0.001,True,
155,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.6178385615348816,,0.0,-0.6252388287760087,-0.3179203976501533,0.001,0.001,True,
155,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.6252388287760087,-0.3179203976501533,0.001,0.001,True,
156,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.8658854365348816,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
156,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
157,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.8684896230697632,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
157,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,-0.8771929732225301,-0.8333333333333334,0.001,0.001,True,
158,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,-0.505859375,,0.0,0.5120824336641716,0.43591426172926456,0.001,0.001,True,
158,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,kl_loss,0.0,,0.0,0.5120824336641716,0.43591426172926456,0.001,0.001,True,
159,stage1_understanding,understanding,/Users/ritesh.thawkar/Ritesh/self-evolving-uug/runs/final/E2_understanding_only/iter_log.jsonl,proposer,grpo_loss,0.3743489682674408,,0.0,-0.3799084029595923,-0.2923961875276133,0.001,0.001,True,
